0.0078182262213888545;0.076272392456659593;0.16746391773583402;0.41113835400676524;0.62367173306232071;0.76972423617479302
0.0051435893812871265;0.05405763995980524;0.12915722239282346;0.31069930123522455;0.49084657120390934;0.63746704162499301
0.004176173775812502;0.045149365007517199;0.11326306920351548;0.270796682891494;0.43047107398401324;0.56830420282487271
0.0036325826258696921;0.03932240700030238;0.10228759467317934;0.24440727241738266;0.38893943453228474;0.51823282944447036
0.0032568559461558498;0.035005462944552368;0.09353631997675059;0.22445422625162087;0.35676663952515758;0.4781479663005459
0.0028267019539822687;0.031506799156927008;0.085998082493265973;0.20817961329111298;0.33042394120853907;0.44457134368443163
0.0025654741085973033;0.028540489638239491;0.07984036453521022;0.19435677283637967;0.30795053185934046;0.4154320775700861
0.0023817194020934822;0.026111259066601465;0.074008463184299211;0.18229437844770963;0.28823020693925472;0.38956077106694675
0.0021315771647472596;0.023993333987180808;0.069089732991357733;0.17160770980770171;0.2706658839331656;0.3661077195533684
0.0019871826560661906;0.022214839642923867;0.064498675654339588;0.16157840003187787;0.25455971027445307;0.34464421896093878
0.0017574431391359053;0.020539620077962097;0.060260044697349503;0.15251721576156552;0.23983687118551428;0.32481927088745283
0.0016645593600301499;0.018969044781034578;0.056326611927160583;0.14387928970001659;0.22605402317741549;0.30634430234970722
0.0015602597107815966;0.017653974239182045;0.052675222523902075;0.13598412248117622;0.21330936427690381;0.28896022640985203
0.0014348934651900365;0.016285598578681486;0.049017207274082646;0.1280551845021653;0.20103965406419233;0.27251449225093993
0.0013294725440042628;0.015095482726229455;0.045858126124362179;0.1207913238915405;0.18940556209844045;0.25679228355632489
0.0012530176920388569;0.014042288503911229;0.04291511451298427;0.11393667692530471;0.17844279045879352;0.24171286000832129
0.0011245918804743036;0.012952445076900236;0.03980644566336599;0.10673782956105005;0.16753330035625821;0.22713921931844538
0.001034120313847889;0.012055226880267535;0.037281620597314297;0.10042151579444569;0.15728129148220721;0.21305208721235591
0.00096702570744968384;0.011146721890177241;0.034511837967854647;0.093819269003699246;0.14711301609426436;0.19930044334495922
0.00089386500420827368;0.010286712586262983;0.032042145291772406;0.087551195692019676;0.13713562061641665;0.18577842212604606
0.00081871620556484784;0.0094568728434432509;0.029625858531864491;0.081287831761751542;0.1273818549885013;0.17245932511432063
0.00072821591828724675;0.008571898276824412;0.027179226779405548;0.075087909696461161;0.117673102764277;0.15927089601542166
0.00066831977357046334;0.0078531539081954354;0.024799398574582538;0.068889357661743852;0.10785063638232223;0.14607338508050696
0.00061619402926425218;0.0071785554784848096;0.022617479218087034;0.062744563464117747;0.098141273224687575;0.13278975816200012
0.00052758178401681214;0.0066382667084513387;0.020454079585252409;0.056414504881188987;0.088175735600130853;0.11927930343790163
0.00049759607560966393;0.0059346305744330989;0.018383477753216141;0.050201044137063867;0.078148928311951263;0.10543505556784456
0.00043325925435507072;0.0053148774297158731;0.016327195998846675;0.043738234952313139;0.067624984784331058;0.091093209251566318
0.00036566870305279549;0.0045690229043091309;0.014021964770180778;0.036933244812317134;0.056655084533272046;0.075936475827985309
0.0003132391562246312;0.0039170829804009962;0.011710533253912072;0.029669572566253095;0.044776682649586098;0.059579180570025862
0.00024797845487959302;0.0032590723270624644;0.0093260266288619758;0.021954225312216597;0.031909511003925722;0.041627721125053557
0.0001604614217681609;0.0024911954085288413;0.0067437221252368727;0.013423157459803952;0.017492659155901445;0.021205359358680009
0.00028525595600922078;0.0044275907716978717;0.0081873770551756792;0.0033070789183305056;0.0;0.0
0.011776234206639473;0.098993405026526829;0.20333125835723409;0.50296946147484434;0.73074620645266697;0.86260422518510671
0.0082184766831091445;0.077650180493650856;0.16019586617722933;0.39458514161963854;0.60793134498294388;0.7591873916537476
0.0068379940263100661;0.068239242256979984;0.14356406886578721;0.34850727356424444;0.54641559488533498;0.69794860435683082
0.0060293502278311447;0.061778252845490426;0.132404142907427;0.31733599326421025;0.50225378786584285;0.65091712352554509
0.0053992732365529565;0.056619156212342786;0.12365266970384169;0.29333119733213298;0.46689856442929584;0.61152528969061037
0.0049107524695353169;0.052513294888602888;0.11651187384429816;0.2736816323992442;0.43713121067313215;0.57724239747151962
0.0045890434751230226;0.048958529756721963;0.11014104037503281;0.25695307711135151;0.41118873210700629;0.54651516509662479
0.0043412104733804857;0.045805916994115084;0.10481656921258586;0.24247048492727857;0.38813803995939022;0.51851585343834494
0.0038726519770690346;0.042947052383222585;0.099880574854544976;0.22946226323101207;0.36721486836229889;0.49263738927963358
0.0036952022092190447;0.040300748261849595;0.095023975267943567;0.21756600718700991;0.34784290238341858;0.4682757756122794
0.0034568048582642838;0.037860858869415905;0.090282734279755014;0.20631542876113507;0.32977501798057263;0.44538320177047741
0.0032641224726842103;0.035978576522147997;0.086307795928072847;0.1963761606340382;0.31305381933279075;0.4236707723857408
0.0029885782776301923;0.034029563359662021;0.082431929212639296;0.18677479057638158;0.29708266062882582;0.40281135986257877
0.0028167563910638667;0.031758707458849983;0.078511964963878716;0.17763337475953869;0.2819070650861914;0.38280905300736923
0.0026291557129085345;0.030149151824249616;0.074921023835566522;0.16891589537392465;0.26740218864547333;0.36348421371158696
0.0025312325349775705;0.028554044317545615;0.071079863895053289;0.16044188513981569;0.25332387661969485;0.34466343790703097
0.0023044404269611891;0.026779589040901323;0.06774470729160223;0.15246641646835227;0.23984473570344589;0.32639342064303817
0.0021847243996821375;0.025567266780976056;0.064384922672028749;0.14449863076545472;0.22659260147071247;0.30844435574782758
0.002070610061554659;0.0238864713148048;0.060862646791516491;0.13660129026587864;0.21358854317570791;0.29070799418152632
0.0019530245610824728;0.02236035876551011;0.057488062384221501;0.12911074869631922;0.20084178291988725;0.27318476971352795
0.0018081443539909635;0.02133551636478485;0.054354780867039293;0.12155185579560955;0.18820397331622413;0.25573044186389005
